segment,channel,region,offer_type,age,days_since_last_activity,prior_30d_sessions,prior_30d_purchases,prior_30d_open_rate,discount_pct,offer_valid_days,local_hour,accepted
active,email,EU,free_shipping,37.02844295334372,12.390565870742908,7,1,0.3587317898877501,12.42735125396115,5,0,0
churn_risk,email,NA,free_shipping,34.6074957142517,3.701712230711955,5,3,0.4683851639705106,11.113341251857465,1,5,0
vip,push,LATAM,loyalty_points,44.22013969847145,9.564772921512766,6,0,0.4696354320704517,8.86320356892202,5,23,0
churn_risk,email,APAC,loyalty_points,41.62614434787414,9.360127275769775,9,2,0.41244450887196954,37.51732415699655,14,22,0
new,in_app,LATAM,free_shipping,18.0,7.175048109884152,7,0,0.22823480301642854,10.519252105164533,5,8,0
active,push,LATAM,free_shipping,32.09933194015725,8.285269747236407,6,4,0.5954924396795052,9.724119505747415,3,2,0
active,email,NA,percent_off,18.0,25.466299539951812,7,1,0.21487457805590923,24.90871846182418,1,14,0
active,push,APAC,free_shipping,18.0,1.1133403832050472,7,0,0.03826742592052411,5.733796500525106,2,0,0
new,push,EU,percent_off,28.402372850377237,21.28348519082933,6,1,0.4425772133348909,7.668912208830163,3,7,0
new,push,APAC,bogo,32.59207788800875,7.445751463693497,6,0,,10.881555351862561,14,16,0
churn_risk,email,APAC,percent_off,29.334046924071142,4.870274857673591,1,1,0.24982745308882104,19.47008857123006,2,8,0
active,email,NA,percent_off,18.0,2.3397175528259493,5,3,0.27221920507622543,18.860945577747426,14,15,0
active,email,NA,percent_off,42.52605465407318,20.236245971689133,11,2,0.389093784690983,33.075607365346215,3,10,0
active,email,NA,loyalty_points,26.223630125905604,10.759099423227935,6,0,0.48950395876773606,33.73112602158505,7,2,0
churn_risk,push,APAC,free_shipping,39.38313816448269,15.640025933528804,5,1,,14.294288173050562,5,4,0
churn_risk,push,APAC,bogo,26.526184927546865,4.539393625288058,7,0,0.39722006391114384,21.025766818830235,3,19,0
active,in_app,NA,free_shipping,28.52604410039932,5.989912523778111,6,0,0.13858928784056315,29.443693669460963,3,13,0
new,email,EU,loyalty_points,38.77052553177374,29.391286223477515,5,0,0.11323724846574569,30.24344486444288,10,23,0
active,email,APAC,percent_off,30.15938119228357,38.9865429078348,5,0,0.12623636794746565,8.28769710563976,10,9,0
vip,push,NA,bogo,35.87558338398087,16.157601937717626,6,0,0.3946750705349291,33.47768746743934,3,22,0
active,email,NA,bogo,37.050546151031064,16.608012647043616,5,3,0.14065140483548877,,3,5,0
active,email,NA,loyalty_points,18.301571016966648,14.225749539991776,9,3,0.0577127900109625,28.797986220816732,2,2,0
active,email,LATAM,percent_off,39.25567603579431,10.617793622549435,6,2,0.46132100368599377,9.15919405701627,3,20,1
active,email,APAC,loyalty_points,23.68624285740592,10.848739654065817,11,1,0.3135327274167167,25.472438956155194,3,12,0
churn_risk,push,NA,percent_off,21.7783061422304,39.82531209175963,4,1,0.17311489095387575,9.322947099401702,14,5,0
active,email,NA,percent_off,26.00737630487049,16.679365577476297,4,0,0.04922711009319215,10.704024415987085,14,12,0
new,push,EU,percent_off,42.95936792948442,12.782407387716468,6,3,0.16134628793399636,18.020105017291563,3,7,0
new,in_app,,percent_off,18.0,2.5148766249044616,2,1,0.12471592240316776,9.92040936149286,14,19,0
active,email,EU,free_shipping,41.16097625585229,45.305790484569286,5,1,0.2386621136109124,21.719946887159878,7,17,0
vip,in_app,NA,bogo,37.73508261027829,8.814966586273648,2,0,0.47692059892959926,13.521093571749896,2,10,0
active,email,NA,percent_off,34.81767117456654,34.52754909673011,7,0,0.10344905231262355,0.0,5,13,0
churn_risk,in_app,LATAM,bogo,36.713441478495,15.00261110659388,3,1,0.10333254403544856,17.86908876041711,7,16,0
churn_risk,email,NA,free_shipping,30.808862177147777,0.4908744679730897,7,3,0.30155903393862576,22.763792435522276,10,2,0
new,push,NA,free_shipping,41.50516083877463,9.292169689359792,14,1,0.35433399802159327,12.679125653894525,1,21,0
new,email,APAC,free_shipping,,26.783519935567636,5,0,0.3541666406370527,,3,2,0
new,push,LATAM,loyalty_points,18.0,0.638033508992572,4,2,0.08047540963973865,28.158125340540924,3,19,0
churn_risk,push,EU,bogo,33.15056011919666,24.184317027324568,8,2,0.5023516168715763,10.406578118063406,7,2,0
new,email,EU,percent_off,42.81492296888764,11.404106261520244,4,2,0.1473213731375064,9.654605998086643,10,11,0
active,in_app,NA,percent_off,39.41242533108839,0.54658856866988,6,0,0.23328847997334337,0.0,7,6,0
active,email,NA,percent_off,53.95842111751685,5.613161632181765,9,2,0.2824399370949687,28.031529930859403,7,2,0
churn_risk,email,NA,bogo,31.214934087430457,0.36762111967631955,9,1,0.06866569582279834,24.75886987331249,2,3,0
new,push,EU,loyalty_points,32.231729757852825,0.020613267392731074,2,3,0.26790002025731646,13.984806624424326,3,9,0
active,push,NA,free_shipping,31.433597739342687,27.209526497148875,4,1,0.21554808270676323,36.65606370669216,5,21,0
active,email,,percent_off,25.46057980777972,16.56748408094966,5,2,0.054168440215528794,16.622412527558723,5,20,0
active,email,NA,bogo,28.795390922138115,4.1009632010003,6,0,,2.7794463615122407,10,21,0
churn_risk,sms,NA,free_shipping,22.57226300465721,1.4485400017003487,5,0,0.4202489656062351,22.85705755817967,3,13,1
new,push,NA,loyalty_points,18.0,0.6716410723317785,7,1,0.26334222224866893,26.427261900926702,7,21,0
churn_risk,email,EU,percent_off,27.617549212016964,29.899163383400364,3,1,0.07274994409070164,6.791227231056467,7,14,0
active,email,NA,bogo,34.25837305002499,11.7877835496855,5,3,0.38835047717342597,24.591721770910016,14,12,0
active,sms,APAC,loyalty_points,40.937929299574726,2.1002274124981497,5,2,0.6358071629829937,35.87176816707638,7,15,0
active,push,NA,loyalty_points,27.66778775730416,13.728160644901367,6,1,0.42923679441794954,15.515761171349844,2,20,0
active,in_app,EU,percent_off,27.795385195043593,81.6484876358722,5,1,0.17975565537492458,14.61233659798756,7,5,0
new,email,EU,percent_off,45.33681636253651,18.615580249695522,7,0,0.4069755782802059,17.57909897831284,14,18,0
active,push,NA,bogo,19.3570923508381,7.098622764954183,2,1,0.11359733920376335,19.007169833138054,2,19,0
active,push,EU,loyalty_points,32.20399463556357,20.195506784013233,11,1,0.200909556937194,33.101482103308754,7,22,0
active,email,EU,percent_off,44.5298014911959,16.365318346346804,5,1,0.16167451918259573,17.040152398824837,14,2,0
active,push,APAC,loyalty_points,26.207458622640825,1.1139812540546532,7,2,0.14598645631896087,20.283129673668917,3,16,0
vip,push,APAC,percent_off,18.0,31.195186901284238,4,1,0.07848945863901703,30.170599014063697,5,10,0
active,email,NA,free_shipping,52.77534539364778,25.860666632014404,5,4,0.15259448758236507,4.235509845911702,5,23,1
new,in_app,NA,free_shipping,42.79224850706419,10.715564898980087,7,1,0.24270114953356853,30.260668334315074,7,7,0
active,in_app,NA,percent_off,43.13405574718415,8.514958465426277,10,0,0.2535076046493188,1.907655728979929,14,20,0
churn_risk,in_app,LATAM,percent_off,33.01759549547543,3.1012293595290528,6,3,0.2551844246083423,19.626474892246186,10,9,0
churn_risk,in_app,NA,bogo,41.046898026212354,21.58235607703199,3,2,0.6893425997598088,8.656813877357079,7,23,0
active,email,EU,free_shipping,18.0,6.785206765460755,3,0,0.45509810076829044,14.76352524290293,10,21,0
churn_risk,email,EU,percent_off,29.189766035411502,10.390214321508443,6,0,0.2404322706431742,31.1427697497706,10,4,0
active,in_app,EU,free_shipping,44.423267363498226,2.237219847933598,5,1,0.3886591959799562,8.786172169610516,5,17,0
active,email,NA,free_shipping,18.64504957855792,2.8868761618613057,9,0,,23.946950026340325,5,16,1
churn_risk,email,NA,bogo,30.332015063717073,50.558610921948734,3,1,0.512307411951256,27.982220519944974,14,5,0
churn_risk,email,NA,loyalty_points,37.5162812384444,8.174622602440953,6,2,0.5127605070711743,28.678647169813846,5,20,0
active,email,NA,free_shipping,25.37295540250994,20.297077162157752,6,0,0.22117021196236988,15.492467877783623,10,19,0
churn_risk,push,NA,free_shipping,34.08112710858632,21.244438577282985,5,2,0.4529794544792268,6.5237598952270375,7,0,1
new,email,NA,bogo,38.24253413603787,47.88651735892608,7,2,0.3528579538125815,11.610764729001215,2,7,0
churn_risk,email,EU,free_shipping,37.3216974297293,48.82694000031641,9,1,0.30214988110119073,27.180687555941567,7,15,0
active,sms,NA,percent_off,29.591826034059387,7.3267663156823595,8,0,0.16791322210473567,10.992326125954627,5,13,1
new,push,NA,loyalty_points,24.880418766807637,36.02592528459522,8,2,0.4286085468347784,20.53117552220192,14,15,0
new,push,NA,percent_off,38.35765952570754,5.458153890020812,6,0,0.24875801213593204,30.063456997213983,10,22,0
active,push,NA,free_shipping,37.73067528515462,11.22687921541457,4,3,0.2544494414595371,8.222623677865567,2,14,0
active,in_app,NA,free_shipping,37.190297145963726,20.6922896437775,3,0,0.22862000992030604,20.459443421573976,14,3,0
active,push,NA,percent_off,35.25945093261796,29.411147210623536,4,1,0.5174439262959032,31.754270590263864,5,1,0
new,push,EU,percent_off,37.741599565668956,8.90399661057032,9,3,0.06647418522338078,2.945667569835786,5,8,0
active,sms,NA,percent_off,43.646627126733016,6.492520553996944,6,2,0.21432772396624336,10.695366433478178,14,3,0
active,email,LATAM,percent_off,37.409477177034454,15.646315652761071,8,2,0.26527249041940215,23.174719554287215,14,22,0
active,in_app,NA,loyalty_points,35.07500988790529,7.3040747352145745,4,1,0.2515725396725065,26.606716870732807,14,17,0
active,email,,loyalty_points,28.204532182831272,13.369637465926967,4,0,0.31662695071603003,27.755080548533435,2,17,0
churn_risk,email,APAC,percent_off,49.244659104035435,19.56909745110492,5,0,0.1766714683773304,8.402717144924381,14,11,0
churn_risk,email,EU,percent_off,21.646618042044388,22.07582187834703,5,1,0.05729753404835704,,2,0,1
churn_risk,email,LATAM,loyalty_points,31.769311780187802,3.5214088177540033,7,1,0.027543831064041995,2.188435038331777,7,22,0
active,push,NA,percent_off,28.400190560371477,10.168401742281771,3,1,,39.37345187619488,10,11,0
churn_risk,sms,NA,loyalty_points,18.0,0.3042354059380873,3,2,0.4886236641483637,37.503236677201805,14,21,0
new,sms,NA,percent_off,37.89194158639616,19.17937723207578,2,1,0.09936656138357167,34.01724980365955,5,3,0
new,sms,NA,free_shipping,31.764120530428656,1.6036820123009736,5,1,0.7491933490061682,16.187609559927225,2,21,0
active,email,NA,percent_off,34.35063711330526,24.639158495565553,6,1,0.5265135373581388,13.793817516594155,14,23,0
churn_risk,sms,EU,percent_off,32.032912081581586,6.266878325685774,7,0,0.12476614586410062,6.428128324544701,7,15,0
new,email,NA,percent_off,42.28604323755783,2.196525010812357,6,1,0.17137444335887664,8.477349327121981,3,11,0
new,in_app,NA,free_shipping,43.69612007733479,19.064740969387422,1,2,0.632404590293203,21.578737055127124,14,17,1
new,email,NA,percent_off,21.886077306719002,2.6820191903701507,7,1,0.15443638485122815,20.482202014217258,3,21,0
churn_risk,email,EU,free_shipping,53.41872034589764,6.018717685573037,2,1,0.12381525978758198,12.877789608875023,2,21,0
active,sms,LATAM,percent_off,31.358074396052942,10.040780050438173,8,1,0.17293088915995622,17.628864169737344,3,6,0
active,in_app,NA,percent_off,40.463385247854355,5.356006592253172,4,0,,12.272108101725529,14,12,0
active,push,NA,bogo,35.98345886634919,2.367206150960067,4,0,0.1650066864686834,19.994404787321884,10,21,0
active,push,NA,percent_off,35.16284922184302,6.252406534538536,8,0,0.31274014559554064,0.0,14,8,0
active,email,APAC,percent_off,40.12519089212552,1.8692450790824056,2,0,0.12811448346091397,12.672581510877228,7,23,0
new,push,NA,bogo,48.50149130310831,15.239448124996363,8,1,0.19676090916122102,20.74214680298059,3,20,0
churn_risk,push,LATAM,free_shipping,42.547625882026566,2.2577332088314783,4,2,0.38581026142184155,13.458791273457468,2,8,0
active,email,NA,loyalty_points,31.32319304818869,7.902225560882048,4,3,0.28777674666212855,15.400569680149111,10,10,0
active,email,NA,free_shipping,33.07326225960043,9.862087071410244,5,0,0.1842996460018981,1.8800868397324741,1,0,0
new,email,LATAM,percent_off,27.801573063513125,34.81967896986902,2,2,0.36694452959475204,2.8052132761353015,10,17,0
active,push,LATAM,percent_off,41.8671043355647,0.9778836625611826,7,1,0.5247209139847538,20.425719491584374,14,3,1
active,email,EU,percent_off,40.488920670011,31.989422501669598,2,0,0.25237810238374137,27.881810598629105,14,9,0
active,email,NA,percent_off,30.236709318161374,2.801756792655558,5,0,0.2732641978870171,,14,16,0
new,email,EU,percent_off,48.59160184655648,22.061403669108955,7,0,0.08612033901848816,13.950987254888114,10,1,0
churn_risk,push,NA,percent_off,45.81180885081524,1.1382607557737057,8,0,,14.86007108822161,7,0,0
new,push,NA,percent_off,54.058567214743746,53.79795545250676,3,2,0.2715283579408264,,10,21,0
active,push,NA,percent_off,25.311904799608996,19.78018786262175,14,0,0.11740871684631003,3.3440279685702397,14,13,0
churn_risk,email,NA,percent_off,32.8979056536073,0.7802377149131603,7,2,,8.998058139687219,14,17,0
active,email,EU,percent_off,31.8384032114921,2.8912772779737206,9,1,0.41942974436953423,18.87922083596441,10,11,0
churn_risk,email,NA,percent_off,62.64083238244187,9.54335476346112,6,1,0.3515454507774999,28.19380728051086,7,4,1
active,in_app,LATAM,free_shipping,34.10826843826291,8.89726430966233,6,1,0.253838600518104,21.362960155030233,5,12,0
active,email,NA,percent_off,47.916891900625124,11.907349130365631,3,0,,21.235977604884813,7,9,0
churn_risk,email,NA,percent_off,45.38244372990101,7.472413953168177,4,0,0.11319144237507144,15.5972424870577,5,20,1
active,push,EU,percent_off,33.07661494624448,15.898522224160846,10,6,0.26338912839670525,4.926140597023311,14,17,0
active,email,APAC,bogo,34.61061906667861,5.141469426865381,9,0,0.10294434817874366,20.423532924333088,7,3,0
churn_risk,in_app,LATAM,free_shipping,39.75061457900485,2.328651857057707,7,2,0.1682567611195614,25.660928244391755,1,0,0
active,email,APAC,percent_off,47.8362755914804,0.4123583333268547,8,4,0.008823869417375967,17.525365932416378,10,16,0
active,push,NA,bogo,32.107939112331735,4.712344896913723,3,0,0.0969995487376223,10.73138604004289,14,7,1
active,email,LATAM,free_shipping,28.405616814722144,6.679897478516834,4,1,0.1677703726748958,4.340657993554096,10,13,1
churn_risk,email,,bogo,44.255128401229896,12.912891980263668,9,1,0.24629945091826946,32.60654366640793,7,7,0
vip,email,NA,loyalty_points,,19.70702629256401,6,1,0.6792627893669193,27.543217857087534,5,15,0
active,in_app,EU,loyalty_points,36.78014148693027,3.294233793665499,8,1,0.3514906906461285,13.930878984842842,5,21,0
active,sms,EU,percent_off,45.66190226884618,8.155726920072727,5,1,0.20233629946129145,27.87354876407069,2,4,0
vip,email,NA,percent_off,38.73272284228549,3.19470893175273,4,0,0.21296627079106242,13.348876297000553,3,7,1
new,in_app,LATAM,free_shipping,27.7632702863164,36.231781813085036,6,0,0.07935545051874777,25.300075686974967,7,5,0
new,push,NA,loyalty_points,22.98642879489895,12.514047708157811,6,3,0.2572014943098724,26.58208075174893,5,1,0
churn_risk,sms,EU,free_shipping,47.057807506226354,13.59480811197389,8,2,0.517319721630046,24.11270182555457,7,8,0
churn_risk,in_app,NA,percent_off,32.06767656946729,9.091566662154616,5,2,0.036649104240091455,10.683673903156638,2,7,0
churn_risk,email,NA,percent_off,24.08452422850103,3.972583769491065,8,2,0.34161292108244135,5.651950524936776,5,23,0
active,push,APAC,free_shipping,46.527431902794774,2.684172562957695,5,3,0.20079396011153502,8.835790359257459,5,17,0
new,email,NA,bogo,42.811024244246184,12.827902546287998,3,0,0.09389659280524089,39.055696405781276,10,23,0
active,email,NA,bogo,22.43084773976863,30.567593310235615,7,2,0.200464413834076,1.7959397246395739,10,2,0
new,email,LATAM,free_shipping,61.657356049173615,2.872703592212573,11,0,0.3928183067661435,5.482355867882921,14,23,0
active,in_app,APAC,percent_off,28.054148349626153,10.176979371761572,7,1,0.25086601448172496,21.5877239584844,7,15,0
churn_risk,in_app,EU,loyalty_points,42.624542702859685,9.043048613412363,5,0,0.5212486814931401,14.660920521370896,14,9,0
new,push,NA,loyalty_points,55.85242745936104,12.315045088529459,11,2,0.13986848807220464,24.321759024926603,5,16,0
churn_risk,sms,NA,bogo,43.770421223010956,10.63466655708493,8,3,0.47438561905342114,20.36787651611878,3,10,0
active,in_app,APAC,free_shipping,36.850973865181786,3.822555835938214,7,1,,18.834870423956243,5,21,0
active,email,APAC,free_shipping,18.245064076839853,14.110133372670326,2,2,0.10711705144558364,31.16093258511331,3,2,0
new,email,NA,percent_off,56.451318347946554,3.820331744157818,7,1,0.3182139491112058,22.0054392475889,7,0,0
active,email,EU,percent_off,43.51650189612769,12.700947423358622,8,0,0.10349705226543085,14.099583881494288,3,18,0
new,email,NA,percent_off,18.436607468004688,4.278956863302528,3,4,0.11499207618080791,31.25771872509961,7,3,0
vip,email,NA,loyalty_points,50.990894029170434,1.0322219951616074,9,3,0.22952651153851514,17.923452874151835,2,11,0
churn_risk,email,NA,percent_off,34.67267457164116,1.6329065570926278,4,0,0.4666003961620263,10.786363763887646,14,13,0
active,in_app,NA,percent_off,30.94576413331917,21.55616955142488,8,1,,18.120970448559163,5,23,0
new,in_app,NA,bogo,27.70686007615308,1.5524955370685092,6,1,0.205988357382207,22.737983145282456,3,18,0
vip,push,EU,percent_off,35.88277925906107,4.814926334628928,6,1,,15.10417979675767,7,4,0
active,in_app,NA,percent_off,42.887601678796116,4.0700920321743235,6,0,,24.190508818458063,2,6,0
new,email,APAC,bogo,28.55838041442629,0.7152130409804964,2,2,0.3130310087553488,31.917520747464522,7,12,1
active,in_app,EU,bogo,35.40342006743713,10.981083433548973,4,0,0.4504848138221377,11.698639841667712,14,15,0
vip,email,EU,bogo,71.18675937963334,19.24060357222246,2,1,0.10578133448740515,19.49132512483356,5,17,0
new,email,NA,free_shipping,39.232696131000424,58.44493061518615,9,2,0.3499901458129456,24.327067776274607,14,23,0
new,in_app,NA,free_shipping,44.62498804824702,32.992483789650905,7,1,0.10315251979316528,,2,18,0
vip,email,EU,percent_off,23.45904031576091,0.6070102767443574,7,3,0.28140585627370995,11.588843850965715,10,6,0
new,email,NA,free_shipping,19.068567335003788,3.572929483181584,6,1,0.19940989892753547,10.628647087234711,2,9,0
new,email,APAC,percent_off,50.10986071406595,6.374753716355011,6,0,0.39374435844871314,14.4029652808096,7,18,0
active,push,NA,percent_off,46.96975268102557,24.954675926073964,4,2,0.21506319251243639,20.2539276367131,10,16,0
churn_risk,sms,NA,percent_off,52.85243976029419,5.357034930909036,4,0,0.11157079286227137,0.0,14,12,0
active,email,EU,percent_off,33.12444443489931,10.136360585295218,6,1,0.09667969602899859,8.959993489013861,3,5,0
vip,in_app,LATAM,percent_off,47.79745215942154,12.931359734902202,0,0,0.25871462038590276,45.30173645315307,14,11,0
active,email,NA,percent_off,18.0,4.245157162446279,9,0,0.15222798819169361,41.75969052097224,5,16,0
new,email,NA,bogo,39.95342974848016,10.465579414188474,2,2,0.5594623887571037,34.122983953085296,14,22,0
vip,email,APAC,bogo,45.36329143658699,0.6267100802002312,4,0,0.1102502230747585,5.690933629837765,14,1,0
active,push,NA,percent_off,26.428790070604173,7.851347986875666,5,0,0.11786602506413406,9.87332283777839,1,0,0
active,email,NA,loyalty_points,45.61417273966531,5.708122480644967,10,1,0.32152543142987516,17.34039179460604,2,22,0
active,push,NA,bogo,32.022319809217564,5.276106785943872,0,1,0.08112327056893785,20.46428093179091,2,8,0
active,email,NA,loyalty_points,33.12329311260167,3.2128734486508135,2,0,0.20713881097851153,12.686956886284861,5,1,0
new,email,EU,bogo,31.15540390809068,20.42747298539725,5,1,0.32649471462251844,10.864252391845117,10,3,0
new,push,NA,percent_off,51.39449682756432,25.63702036280823,7,1,0.3049535817518503,22.83014257827718,2,17,0
active,email,LATAM,loyalty_points,29.0019956212699,26.28485016191099,5,1,0.39321387781090383,40.482062779014335,7,18,0
churn_risk,email,APAC,loyalty_points,27.65668889118521,6.052298667358533,3,0,0.3094863862560288,8.25670473310011,5,16,0
active,email,LATAM,bogo,24.570472731474272,3.599668242035407,4,0,0.2418877549920943,22.70675312713516,3,18,0
vip,push,NA,percent_off,29.945666818791928,1.2431754063200673,7,0,0.05247240854521775,7.504938822905942,10,16,0
active,push,NA,percent_off,36.14503532274911,13.391824053679251,10,0,0.2723602767728815,2.609362603379557,10,2,0
active,email,LATAM,free_shipping,41.02447902603855,4.808735923326713,0,4,0.11510972630366265,12.233565707346717,3,11,0
new,email,NA,percent_off,25.713799550357365,3.886614792859681,5,1,0.46883398350309136,29.35124338110258,14,8,0
new,email,APAC,free_shipping,38.10194300880964,5.571849589951622,7,0,0.33799001407953044,0.0,7,6,0
active,email,NA,free_shipping,40.73167961244039,9.708722908895837,8,2,0.23223396672602842,22.022075122965123,7,21,0
churn_risk,in_app,APAC,percent_off,23.739470990925042,2.1197759652873938,4,0,0.07525268888704385,20.803614301590297,7,14,0
vip,push,LATAM,free_shipping,34.694503081564996,39.03463693193781,2,3,0.18834901630407372,26.069441335554643,3,0,0
vip,push,NA,free_shipping,33.066666799577696,15.828747903351148,7,4,0.15741602996465362,20.48148674011587,10,9,0
new,email,NA,percent_off,34.81234662015031,0.5749859223195517,7,2,0.05572390750091977,5.445928613156065,14,20,0
churn_risk,push,NA,bogo,28.17011531055802,4.397029212000861,6,2,0.6261771563554496,26.435904702964717,14,23,0
active,in_app,NA,free_shipping,32.50950302682666,0.6189613377943006,2,0,0.3586545884708602,,7,15,0
new,push,NA,bogo,34.341779232927074,3.12841927956711,7,0,0.33004995322068187,33.47924193701607,2,17,0
churn_risk,push,EU,free_shipping,54.50452737972654,4.052402834063098,2,1,0.2324138661736855,0.0,10,7,0
active,push,,percent_off,34.49213078126037,15.18931588645668,4,1,0.2242981758148796,27.027370140168074,14,1,0
new,push,NA,percent_off,48.72255619032123,15.221703080782403,5,0,0.5523388616930539,16.337641354544232,3,20,0
active,email,NA,loyalty_points,,0.556615606111857,6,1,0.6433250109363221,15.909929599478446,10,5,0
active,push,NA,bogo,19.491344059635114,10.644501600709077,13,5,0.32816887827517455,30.956629449353905,3,2,0
churn_risk,email,NA,percent_off,30.796918786207623,38.90285695762901,5,2,0.33012779331766356,33.78338966466455,2,7,0
active,push,EU,free_shipping,49.577906408172346,11.878118532808593,9,1,0.5769030274652448,15.83050205288776,10,1,1
vip,in_app,APAC,free_shipping,35.99219309047043,38.79184134633292,7,2,0.11307030898121069,25.939423320059262,2,0,0
new,in_app,NA,percent_off,32.719777372530366,5.747256112498887,2,1,0.2599395684936645,6.223183105509946,14,20,0
active,email,NA,loyalty_points,42.25032947854213,7.389307820940818,6,2,0.30856276766806706,17.899107580338377,3,18,0
active,email,APAC,percent_off,45.74277728955573,8.209928449887263,6,2,0.27605995127194066,14.347547535853844,2,11,1
active,email,NA,free_shipping,33.676917497722044,30.915912702889422,6,2,0.3130484746109328,14.610528870918566,5,0,0
active,push,NA,bogo,30.939203916067346,5.74187057721081,9,1,0.21379496796764344,0.0,14,11,0
churn_risk,in_app,EU,percent_off,,49.19354564056714,5,0,0.30978624199687615,21.38434234968863,14,21,0
churn_risk,push,NA,free_shipping,34.5175884757106,9.400172570213742,5,0,0.21327272127625363,18.454169210513324,10,18,0
vip,email,NA,free_shipping,29.8072867995421,2.9526591239477633,6,1,0.2660475556437763,26.278947055126604,3,5,0
churn_risk,in_app,LATAM,free_shipping,22.928198259165754,1.31360119863701,4,1,0.09684466764504207,17.298318196160295,1,15,1
churn_risk,sms,NA,percent_off,31.741312978331617,2.277560719565992,3,1,0.19561252985387842,23.643711546148154,2,1,0
active,email,LATAM,loyalty_points,29.408469304168136,0.48090156841637893,7,0,0.1656817244868269,7.022617291212011,5,18,0
churn_risk,push,NA,percent_off,35.86081471080249,14.14395983384945,6,0,0.5175714292954704,35.91187996066706,3,16,0
active,push,APAC,bogo,30.930967718723345,8.730483120866118,6,0,0.354802299016391,25.826001388323775,7,14,0
active,push,NA,loyalty_points,38.9169711261385,16.069443971722976,3,1,0.3878591471490809,30.02331232812869,7,11,0
active,sms,NA,percent_off,35.912962216559954,18.29355999186614,3,3,0.544660223145932,20.393046551268657,5,11,0
active,email,EU,percent_off,48.00904282452882,32.14710942261826,6,0,0.440688033268985,17.1203295711944,2,23,0
active,push,APAC,loyalty_points,28.122723114846487,1.4931382137940328,6,0,0.4977078811674743,12.325987979482775,3,2,0
vip,push,NA,loyalty_points,53.57833936948954,2.4710610786088427,7,1,0.38590674376945516,23.12461397160241,10,9,1
active,in_app,EU,free_shipping,45.739652989311026,9.536162273534666,1,1,0.19902830247325454,16.83232094380768,7,12,0
new,in_app,NA,bogo,50.35418575303099,1.664585399488412,5,0,0.18437519009375755,28.367208062950844,1,17,0
active,sms,APAC,bogo,36.78044860029315,1.1676728330793762,7,1,,23.255777122081973,3,4,0
new,email,EU,percent_off,30.905518821996864,13.171506866096117,7,2,0.431103057347883,25.854004977538963,10,19,0
new,in_app,NA,percent_off,28.08257710450906,15.479228371174301,3,1,0.4619190272504998,17.784494226365066,3,18,0
new,email,NA,percent_off,53.276287140158594,22.24876371487526,7,1,0.4571867012435417,28.327148359743294,2,16,0
active,email,NA,percent_off,46.0632761620127,29.687127417906733,5,1,0.23519424030021455,33.243840673084684,10,10,0
active,email,LATAM,bogo,22.91072048232948,7.011501354157317,2,0,0.6812787155862092,31.32618817589944,7,20,0
churn_risk,in_app,,bogo,44.753768446105795,46.86911486674693,4,0,0.19690093485476556,23.64698915838852,10,8,0
churn_risk,sms,EU,free_shipping,24.92103918926731,0.4634803681499795,5,2,0.3701120922814059,17.379350488950752,2,4,0
active,email,NA,bogo,37.56719831888583,24.494436222509332,8,0,0.03905014997593824,25.58065439688551,7,0,0
active,email,EU,loyalty_points,43.08525854065951,4.654022628171209,10,1,0.5158608035847088,20.50790395750922,2,8,1
active,in_app,EU,percent_off,50.03773726537791,30.56871486603304,4,2,0.25755379886612506,28.136754592024094,5,16,0
churn_risk,push,EU,percent_off,36.61298865050561,3.021670845350857,7,0,0.13969135758607076,18.918794575563982,1,18,0
new,sms,LATAM,bogo,32.52604310164123,16.210832608576773,5,0,0.6131406425313812,24.84966062320295,7,17,0
new,email,NA,percent_off,34.48545426291884,6.650159363761308,5,0,0.1412042793914346,,10,16,0
churn_risk,email,NA,percent_off,45.735311085243225,5.764814899151061,7,1,0.36704554689200136,22.456625392212032,1,6,0
active,email,LATAM,free_shipping,42.67219865101813,0.735095872115879,7,2,0.24935134848934087,21.018654184828897,3,0,0
new,email,NA,percent_off,33.820328738617285,14.686503689385361,6,1,0.2036769805536978,39.99648590723085,14,5,0
new,email,EU,loyalty_points,18.0,2.313594867932509,4,1,0.15699696968697902,21.629880124247215,14,23,0
vip,email,EU,free_shipping,18.0,7.4609335485233,7,2,0.06636476481347088,13.699517380207855,5,19,0
churn_risk,email,EU,percent_off,36.47869619716671,1.8281413285558255,5,0,0.5139082252702932,,5,20,0
churn_risk,email,NA,bogo,21.006253680790167,11.130580892565604,5,0,0.6946752327432154,10.679819582495298,5,4,0
active,sms,NA,free_shipping,28.182716883139697,3.152927300052846,2,3,0.1472833840407908,16.029709290589654,14,19,0
active,email,EU,free_shipping,31.503636036094903,10.828551282772768,4,0,0.18028224539355295,32.141459635973405,5,13,0
vip,email,NA,loyalty_points,56.841339981983126,35.16288107366791,8,3,0.3403900858261015,17.140197600788245,10,4,0
vip,in_app,EU,free_shipping,35.3460975326836,30.44731581091422,5,2,0.17626717659417143,24.304622626394316,5,20,0
new,push,NA,percent_off,41.919744757974705,2.6846900247135475,3,0,0.17591431892017184,35.28460173861,3,20,0
churn_risk,push,NA,percent_off,39.55002074542559,1.253472557232347,2,0,0.14598743056719643,10.940799366138188,2,2,0
new,push,NA,free_shipping,18.0,0.5231739021054145,7,3,0.06304948938191872,19.309631120335826,3,13,0
